버스정류장ARS번호,승하차총승객수,X좌표,Y좌표
11519,58,127.0662418,37.66495924
1152,1211,126.9585968,37.60704451
11520,353,127.0527367,37.68725736
11521,41,127.0750685,37.66382719
11522,217,127.0557973,37.67581754
11524,353,127.0574532,37.66553691
11527,42,127.0727771,37.66439087
1153,912,126.9590556,37.60695423
11530,242,127.05935,37.66473723
11531,322,127.0690507,37.66281477
11532,56,127.0720882,37.62044695
11534,75,127.0716128,37.66531344
11535,582,127.0578504,37.67096041
11537,284,127.0611763,37.66452704
11538,610,127.055229,37.67779709
11539,131,127.0708551,37.66589646
1154,95,126.9564593,37.61143992
11540,263,127.0595395,37.66977802
11541,189,127.0640611,37.63918035
11542,231,127.0617535,37.66227427
11545,243,127.0695268,37.66659392
11546,211,127.0602479,37.66804778
11549,157,127.0659231,37.65553547
1155,434,126.9635571,37.60432366
11550,153,127.0719345,37.6250751
11551,53,127.0547247,37.67242731
11552,158,127.0691799,37.6659125
11553,135,127.0616717,37.66700356
11554,67,127.0656619,37.6356265
11555,611,127.0659261,37.65772475
11556,504,127.062167,37.65469712
11557,516,127.0740659,37.62602473
11558,167,127.0527952,37.67208286
11559,47,127.0689215,37.66526369
1156,1384,126.9660716,37.6052849
11560,107,127.0634336,37.66674985
11562,1881,127.0644515,37.6565889
11563,1951,127.0584714,37.65387321
11564,251,127.0761111,37.62688385
11566,101,127.0682393,37.66543033
11567,797,127.0644382,37.66459572
1157,1183,126.9695658,37.60660852
11571,126,127.0672429,37.66545132
11572,120,127.0573151,37.62852046
11576,265,127.053621,37.67066418
11577,337,127.0670943,37.66436708
11579,15,127.0796741,37.62471525
1158,595,126.9729382,37.60880117
11581,345,127.061578,37.62298363
11583,48,127.0722206,37.63174682
11585,14,127.0811127,37.62322331
11587,111,127.0737002,37.66267446
11589,906,127.0573804,37.65434178
1159,954,126.9764904,37.61039233
11590,584,127.0588316,37.65381012
11591,65,127.0820867,37.62436319
11592,26,127.068317,37.63188046
11593,246,127.0709953,37.66127755
11594,311,127.0644511,37.61540524
11595,2348,127.06143,37.655828
11596,862,127.0615695,37.65441328
11597,38,127.0669778,37.6329558
11599,12,127.0607459,37.61586716
1160,660,126.9760875,37.61009411
11601,266,127.0636633,37.65486666
11602,45,127.0595326,37.64374552
11603,20,127.0510148,37.62428215
11604,201,127.0524931,37.6220024
11605,56,127.0538156,37.6206464
11606,45,127.0550102,37.61988162
11607,1033,127.0643177,37.61461714
11608,43,127.0549722,37.62000351
11609,103,127.0539423,37.6206646
1161,486,126.9727677,37.60827711
11610,152,127.0526085,37.62203038
11611,42,127.0507008,37.624099
1162,627,126.9700287,37.60662695
1163,1066,126.9675555,37.60587045
11631,11,127.0810154,37.62330131
11634,100,127.0664873,37.63408291
1164,949,126.964752,37.60459289
1165,165,126.9687255,37.5680684
1167,557,126.9593699,37.57315143
11675,170,127.0609271,37.61733139
1168,1255,126.964432,37.5681995
11680,29,127.0659487,37.65539181
1169,2330,126.968441,37.56778008
1171,584,126.9614825,37.57111989
11714,8,127.079499,37.62245587
1172,3109,126.9886004,37.57742132
11723,230,127.0684136,37.63533267
1173,430,126.9802557,37.56914276
1174,77,126.9849079,37.56860788
1176,47,126.9964925,37.56885763
1177,155,126.9998215,37.56937812
11781,265,127.0660337,37.66378615
11784,632,127.065163,37.66457012
11793,201,127.0596782,37.61823381
11796,175,127.0616008,37.66316774
11801,119,127.072271,37.63167818
11803,226,127.0704306,37.63168402
11804,60,127.0668566,37.65647284
11809,25,127.0797146,37.62471203
11818,219,127.0657476,37.66209801
11819,106,127.0638021,37.66663932
11842,79,127.0586764,37.61709088
11843,105,127.0523833,37.63204276
11844,144,127.0523691,37.63251158
11845,225,127.0548223,37.62891881
11846,175,127.0546229,37.62947355
11847,172,127.0612258,37.66460682
11848,320,127.0524213,37.63556569
11865,23,127.0794023,37.6263786
11866,93,127.0683183,37.65797326
11867,102,127.0654406,37.66040698
11868,154,127.0619671,37.66705071
11869,33,127.0608244,37.61579103
11874,346,127.0641501,37.61542953
11875,187,127.0573498,37.66445688
11879,1255,127.052762,37.68712
11880,261,127.0596256,37.66983727
11881,122,127.0643087,37.61665615
11882,69,127.0557864,37.66434577
11884,85,127.0634511,37.61936332
11885,94,127.0534017,37.66440335
11886,123,127.0719464,37.62512694
11887,114,127.056699,37.67062328
11888,467,127.0613447,37.6231564
11890,78,127.0711134,37.62294266
11893,75,127.0716316,37.62139353
11894,249,127.0560232,37.67555909
11897,24,127.0720024,37.62050712
11898,148,127.0655372,37.66032422
11899,43,127.0577193,37.67490781
11901,40,127.0725412,37.61829436
11902,205,127.0658892,37.66212409
11903,81,127.0595578,37.67443349
11904,118,127.0647894,37.63367969
11906,199,127.0661136,37.66341132
11907,73,127.065893,37.63543434
11910,110,127.0653569,37.63661418
11915,32,127.0608247,37.64480189
11916,240,127.0537376,37.67069674
11926,463,127.0707202,37.66144
11927,272,127.0775207,37.62748394
11928,219,127.060488,37.66797405
11929,316,127.0579518,37.67107131
11930,83,127.0717444,37.62129531
11931,824,127.0595563,37.65539458
11933,55,127.0770407,37.63032229
11934,51,127.0787022,37.63213032
11935,301,127.077826,37.63385301
11936,28,127.0785646,37.63205926
11937,30,127.0776287,37.63114282
11938,105,127.0642035,37.64064712
11939,107,127.064059,37.64051195
1198,3752,126.9973383,37.57453251
1199,2389,126.987876,37.57729098
1200,3320,126.9841842,37.57586565
12001,906,126.884073,37.58956953
12002,948,126.8847749,37.58915622
12003,1656,126.8884987,37.58579915
12004,1136,126.8891576,37.58543917
12005,1677,126.8932468,37.58323743
12006,1784,126.8940976,37.58301064
12007,4749,126.9004603,37.57897706
12008,3891,126.9013921,37.57847351
12009,750,126.9150071,37.64293206
1201,2142,126.98307,37.57236082
12010,740,126.9133754,37.64364607
12011,1098,126.9170653,37.63601717
12012,816,126.916856,37.63726726
12013,1030,126.919353,37.63003445
12014,1337,126.9190976,37.63086085
12015,1865,126.9200384,37.62421194
12016,2990,126.9199077,37.62528812
12017,4236,126.921852,37.61836583
12018,3859,126.9208564,37.61928244
12019,1589,126.9252171,37.61548649
1202,2443,126.9828945,37.57248806
12020,1426,126.9238916,37.61619074
12021,2895,126.9287348,37.61187247
12022,2105,126.9280694,37.61240306
12023,2430,126.9317709,37.60844997
12024,3234,126.9308661,37.60922466
12025,1717,126.934412,37.60537918
12026,1646,126.9336294,37.60615414
12027,2001,126.9353375,37.60186617
12028,1380,126.934984,37.60242665
1203,740,126.9827837,37.57461265
1204,1009,127.0021112,37.57446367
1205,2336,127.002028,37.57288183
1209,170,126.9910612,37.57747763
12103,449,126.9303624,37.61003357
12104,304,126.9282811,37.61242879
12105,218,126.9242791,37.61610011
12106,1670,126.9220546,37.61813149
12107,124,126.9199273,37.62263888
12109,147,126.9201646,37.62575606
12111,4418,126.9188938,37.63676124
12112,4662,126.9188117,37.63642093
12113,929,126.9187705,37.63678798
12117,102,126.9199448,37.62624976
12118,71,126.9197864,37.62384271
12119,1549,126.922317,37.617577
1212,996,127.0020675,37.57055607
12120,498,126.9241164,37.61601959
12121,217,126.9280218,37.61246098
12122,272,126.9301314,37.61005675
12125,5364,126.9333527,37.6011028
12126,3447,126.9303994,37.60137519
12127,2314,126.926345,37.60138085
12128,2302,126.9237047,37.60079717
12129,1719,126.919203,37.59981242
1213,126,127.0028494,37.569752
12130,3906,126.915022,37.59895198
12131,3398,126.9149653,37.59882924
12132,1598,126.9186183,37.59957114
12133,2738,126.9235536,37.60062636
12134,2054,126.9266264,37.60129663
12135,4250,126.9303114,37.60125325
12137,722,126.9261169,37.60281634
12138,1872,126.9224348,37.60693441
12139,897,126.9209083,37.60866865
1214,1240,127.0085129,37.57178536
12140,1322,126.918128,37.61079575
12141,714,126.9144981,37.61277506
12142,759,126.9124411,37.61350023
12143,1535,126.9107628,37.61410191
12144,428,126.9085332,37.61558776
12145,437,126.906366,37.61793716
12146,372,126.9059085,37.61855636
12147,480,126.9080861,37.61584452
12148,3049,126.9108135,37.61399168
12149,636,126.9126067,37.61336021
1215,874,127.006331,37.574106
12150,778,126.9143072,37.61274979
12151,1738,126.9178395,37.61086107
12152,786,126.9201833,37.60934572
12153,1304,126.922542,37.60665167
12154,605,126.9251059,37.60371194
12155,796,126.9210642,37.58715402
12156,900,126.9189549,37.58876043
12157,1992,126.9165174,37.59070845
12158,1618,126.9135279,37.59312598
12159,483,126.9100623,37.59578352
12160,1028,126.9100521,37.59567605
12161,846,126.9129632,37.59344893
12162,1813,126.916247,37.590813
12163,973,126.9185715,37.58897362
12164,778,126.9203087,37.58762873
12165,1641,126.9166224,37.58781664
12166,2035,126.9169844,37.58869229
12167,1042,126.9153659,37.59791304
12168,685,126.9147111,37.5953776
12169,3586,126.9136049,37.59116208
1217,496,127.0062426,37.57440236
12170,728,126.9127707,37.5878789
12172,758,126.90638,37.580847
12173,1373,126.9063513,37.58061568
12174,2215,126.909628,37.58371651
12175,756,126.9130027,37.58810645
12176,4434,126.9138852,37.59160384
12177,876,126.9148858,37.59540336
12178,1167,126.9155886,37.59811022
12179,716,126.9159489,37.6021737
1218,1507,127.0005179,37.5759191
12180,1390,126.9154611,37.60614336
12181,1073,126.9167622,37.61001507
12182,1681,126.9174737,37.61166559
12183,1839,126.9178216,37.61408271
12184,5055,126.9199126,37.61785467
12185,3578,126.9225929,37.61924118
12186,1153,126.9245778,37.62043261
12187,1417,126.9267124,37.62180849
12188,1217,126.9287253,37.62483673
12189,700,126.9293412,37.62764799
1219,3734,127.0022982,37.57812399
12190,487,126.9310176,37.6307016
12192,442,126.9316714,37.63331635
12195,534,126.9315417,37.63246067
12197,609,126.9311021,37.63136478
12198,1206,126.9292876,37.62806785
12199,1666,126.9288413,37.62561508
1220,5378,127.0021325,37.58110688
12200,1488,126.9265716,37.6218266
12201,1456,126.9243906,37.62050479
12202,3270,126.9226088,37.61954978
12203,3653,126.9197819,37.61796172
12204,1169,126.917741,37.61465542
12205,759,126.9173678,37.61210523
12206,1223,126.9169878,37.61073476
12207,1380,126.9152878,37.60621899
12208,636,126.9157176,37.60280595
12209,506,126.9159655,37.60042615
1221,3564,127.0019211,37.58106212
12210,792,126.9101594,37.59842021
12211,2100,126.9103508,37.60143855
12212,1932,126.9105809,37.60615246
12213,1041,126.9109234,37.60872492
12214,554,126.9112659,37.61119987
12215,669,126.9113176,37.61199519
12216,1424,126.9108778,37.60879875
12217,1955,126.9105097,37.60601623
12218,1702,126.9103236,37.60203108
12219,1500,126.9102154,37.59976389
1222,860,127.0020798,37.5781308
12220,1471,126.910172,37.598976
12221,230,126.9169897,37.62396395
12222,185,126.9184322,37.62606573
12223,144,126.9186785,37.6262038
12224,488,126.9169871,37.62324904
12225,319,126.9319889,37.61308101
12227,21,126.9257929,37.64695363
12229,32,126.9284653,37.64893126
1223,1233,127.0007064,37.57605806
12230,301,126.9351255,37.65029802
12231,79,126.9389352,37.65356408
12232,90,126.9419275,37.6568418
12233,210,126.9453568,37.65811071
12234,215,126.9453481,37.65816901
12235,55,126.942247,37.65714447
12236,112,126.9390265,37.65373217
12237,145,126.9333898,37.65005245
12238,15,126.9268234,37.64781472
12239,8,126.9292643,37.64965967
1224,1867,126.9967379,37.57881833
12240,17,126.9236716,37.64571675
12243,657,126.9183137,37.60001399
12244,529,126.9206393,37.60159462
12245,200,126.9219112,37.60421482
12246,559,126.9233964,37.60695869
12247,512,126.9264464,37.60872683
12248,790,126.9282578,37.60848756
12249,1778,126.9322409,37.60916136
1225,633,127.0032823,37.57603475
12250,461,126.9397679,37.61059077
12251,170,126.9448023,37.61042031
12252,75,126.9457604,37.61069531
12253,768,126.9396226,37.61068652
12254,1681,126.9326504,37.60945607
12255,843,126.9289232,37.60845588
12256,848,126.9264416,37.60889414
12257,352,126.9240165,37.60758481
12258,438,126.9222676,37.60521196
12259,524,126.9205063,37.60164203
1226,516,127.0008281,37.58572598
12260,476,126.9180957,37.6000862
12261,726,126.9268738,37.60037994
12262,467,126.9242302,37.5971686
12263,863,126.9230083,37.59347032
12264,433,126.9227077,37.59108543
12265,198,126.9226255,37.58685018
12266,349,126.9229075,37.58696069
12267,525,126.9228429,37.59031824
12268,1074,126.9230748,37.59345078
12269,343,126.9241105,37.59693768
1227,2258,126.9992936,37.58340673
12270,427,126.926953,37.60041323
12271,948,126.9136593,37.61582821
12272,282,126.9150929,37.61820636
12273,419,126.9156562,37.61936479
12274,370,126.9165278,37.62081743
12275,486,126.9164254,37.62074966
12276,314,126.9153431,37.61898923
12277,257,126.9150336,37.61818056
12278,490,126.9138097,37.6160388
12279,982,126.9301387,37.6111355
1228,1620,127.0014345,37.58403777
12280,341,126.9325588,37.61472163
12281,298,126.9329261,37.61605962
12282,463,126.9331516,37.61760108
12283,469,126.9327907,37.61888752
12284,209,126.9316537,37.62149255
12285,286,126.9309636,37.62272628
12286,217,126.9299269,37.62372319
12287,435,126.9297132,37.62386743
12288,394,126.9310928,37.62252745
12289,327,126.9316136,37.62134123
1229,3371,127.0015281,37.58454158
12290,567,126.9326375,37.61896637
12291,555,126.9330851,37.61760722
12292,316,126.9328597,37.61604334
12293,431,126.9321302,37.61406098
12294,1082,126.9309078,37.61174627
12295,536,126.9103048,37.59559715
12296,916,126.9192582,37.59606912
12303,439,126.9224487,37.60242688
12304,1743,126.9205372,37.59810531
12305,1468,126.9180854,37.59430121
12307,1185,126.9180736,37.59345278
12308,1279,126.9205481,37.59788144
12309,443,126.9225885,37.60274181
1231,995,127.0155868,37.57409223
12310,1252,126.9006581,37.57905451
12311,480,126.8964116,37.58166498
12314,303,126.8855327,37.58851756
12315,483,126.8835629,37.59004007
12316,68,126.8888701,37.58548816
12317,45,126.8924922,37.58356186
12318,255,126.8974422,37.58087513
12319,547,126.9013202,37.57829079
12320,355,126.8975749,37.58395848
12321,1008,126.9002169,37.58586286
12322,775,126.9058361,37.59161186
12323,1021,126.9003003,37.58607748
12324,323,126.8977874,37.58416118
12329,170,126.9120915,37.5889204
12330,189,126.9124003,37.58879805
12331,225,126.9097275,37.59014542
12332,159,126.9102433,37.58979921
12333,444,126.9060707,37.59062125
12334,427,126.9056251,37.59067904
12335,804,126.9061648,37.59181801
12336,547,126.9080439,37.59394036
12337,709,126.9079904,37.59397731
12338,626,126.9089194,37.59569949
12339,742,126.9088605,37.59570854
12340,109,126.9243431,37.61337965
12341,85,126.922112,37.61133498
12343,9,126.9203929,37.60832807
12345,26,126.9183382,37.60623034
12347,40,126.9143524,37.60575249
1235,439,127.0156382,37.57168703
12350,579,126.9355134,37.63841875
12351,722,126.9344741,37.63671224
1236,264,127.0157698,37.57189158
12361,245,126.9290486,37.62607534
12364,1979,126.9093904,37.5837099
12365,174,126.929053,37.62674757
12366,1254,126.9108617,37.59804691
12367,369,126.9104548,37.60468466
12368,348,126.910003,37.59774491
1238,545,127.0151881,37.57877438
12381,5175,126.9348037,37.60083506
12388,415,126.9111252,37.60552099
1239,1293,127.0152404,37.57875171
12390,508,126.9121734,37.61430818
12391,369,126.9120327,37.61424414
12393,221,126.9116537,37.60555926
12394,206,126.9125393,37.60570869
1240,2573,127.015664,37.57418192
12406,85,126.9208506,37.60913431
12409,136,126.8843234,37.59140821
12410,194,126.8841434,37.59153308
12415,495,126.9197356,37.58641238
12416,290,126.9201829,37.5867523
12417,478,126.9182025,37.58523767
12418,183,126.9189182,37.58505058
12419,361,126.916091,37.59094021
12420,83,126.9171237,37.62474105
12421,288,126.9369776,37.59925873
12422,524,126.9121452,37.5862918
12423,470,126.9118363,37.58613279
12424,19,126.9177138,37.64481479
12425,74,126.9196092,37.64488537
12426,19,126.922928,37.64524576
12427,954,126.9174125,37.59129057
12429,1067,126.9217217,37.64207098
1243,2512,127.0229469,37.57585614
12430,679,126.92314,37.64340019
12431,576,126.9280603,37.64607624
12432,966,126.9305531,37.64845722
12433,127,126.9292679,37.64631431
12434,516,126.9289611,37.64408351
12435,461,126.9242856,37.64366299
12436,1248,126.9215758,37.6411468
12437,417,126.937939,37.64137
12439,970,126.9176434,37.59163631
12440,122,126.9364821,37.64973894
12441,64,126.9372118,37.65160497
12442,98,126.9266946,37.64486944
12445,230,126.9206525,37.63074401
12446,263,126.9209282,37.63100637
12447,256,126.9225503,37.63150694
12448,327,126.923055,37.63164859
12449,500,126.9254992,37.63152233
1245,240,127.0178407,37.57368465
12450,551,126.9269078,37.63157731
12453,777,126.9262922,37.64489341
