표준ID,버스정류장ARS번호,정류소명,X좌표,Y좌표
121900319,22591,청계산입구역,127.0552806,37.44906728
121900281,22592,예술의전당,127.013496,37.4806956
121900263,22593,서울교통공사,126.9868682,37.47743161
121900241,22594,경원중학교,127.0068325,37.51147449
121900221,22595,대법원,127.006517,37.49155305
121900220,22596,롯데캐슬클래식,127.0224257,37.50051916
121900320,22598,청계산입구역,127.0554112,37.44874132
121900262,22599,내방역,126.9942165,37.48680319
121000937,22600,강남역도시에빛,127.0289421,37.49477522
121000957,22601,KT삼거리,127.029738,37.47262395
121000958,22602,KT연구개발센터정문,127.0300614,37.47055154
121000959,22604,형촌마을입구,127.0226231,37.46248005
121000983,22605,서초호반써밋,127.0146461,37.4575697
121000982,22607,LH서초아파트,127.0253699,37.4601382
121900318,22609,서초포레스타5단지정문,127.0582967,37.45124677
121900327,22613,서초호반써밋,127.0151999,37.45635887
121900316,22614,서초포레스타3단지후문,127.0594664,37.45358046
121900328,22615,서초힐스아파트,127.019194,37.456285
121900329,22616,LH3.4단지,127.0228714,37.45796273
121900218,22631,교보사거리,127.0235965,37.50602489
121000541,22652,강남역서초현대타워앞,127.0281051,37.49653924
121000974,22653,강남역우리은행,127.0285205,37.49566389
121000973,22654,강남역티월드,127.0289856,37.49468552
121900307,22655,LH5단지,127.0240826,37.45945897
121900306,22656,LH3.4단지,127.0227583,37.45798232
121900305,22657,서초힐스아파트,127.0173746,37.45608463
121000960,22667,성촌마을입구,127.0252095,37.46476798
121900217,22694,2호선교대역7번출구,127.0145718,37.49406836
121900216,22742,서초경찰서,127.0058992,37.49565217
121900291,22743,원불교,127.0420829,37.48342154
121900215,22759,남부터미널.기쁨병원,127.0177694,37.48192739
121000481,22771,일동제약사거리,127.0379506,37.47987374
121001309,22774,삼성전자서울R&D,127.022689,37.46589235
121900214,22776,대교방송,126.9831137,37.47706254
121001308,22777,KT연구개발센터,127.0301238,37.47048506
121001313,22779,네이처힐.LH서초아파트,127.0239328,37.46033777
121900304,22785,서초호반써밋,127.0153001,37.45641032
121900213,22807,한신2차후문,127.0052307,37.51206287
121000520,22812,서초아트자이아파트,127.0109671,37.48508911
121900314,22819,방배반딧불센터,126.989529,37.47825329
122000631,22822,신사동.더리버사이드호텔,127.0189676,37.51775197
121000929,22825,교대역,127.0156756,37.49418271
121900212,22832,서초고후문,127.0045331,37.48926052
121900277,22835,우성아파트,127.032012,37.47459611
121900211,22836,내방역1번출구,126.9949939,37.48807001
121900210,22838,교보타워앞,127.0249422,37.50324888
121900243,22840,잠원역,127.0115159,37.51293612
121900293,22841,동원산업,127.0454282,37.47658753
121900225,22842,서울시인재개발원,127.021662,37.48272257
121900209,22843,한신2차정문,127.0030088,37.50858055
121900208,22844,미켈란아파트,127.0040271,37.48620379
121900207,22845,롯데칠성,127.0248549,37.49541808
121900206,22847,kt연구소,127.0306111,37.47168148
121900205,22848,오거리,126.9968192,37.48860096
121900204,22849,사당역,126.9827358,37.47650103
121900203,22850,강남역.서초초교앞,127.026569,37.49980287
121001325,22851,사당역14번출구,126.9829132,37.47666333
121900244,22852,경원중학교,127.0093463,37.51190999
121900202,22854,외교안보연구원.서초구청,127.0305037,37.48397456
121900201,22855,호남고속.신세계,127.0033421,37.5057468
121900200,22856,서울고사거리,127.0042229,37.48306577
121900199,22858,문화예술공원,127.0320862,37.47012586
121900198,22859,강남역.삼성전자,127.0278812,37.49701244
121900332,22860,반포종합운동장,126.996461,37.50039559
121900253,22861,반포종합운동장,126.9962557,37.49938121
121900197,22862,언남중고교,127.0456725,37.4720362
121900196,22863,서초구청,127.032365,37.48423692
121900195,22864,경남상가,126.9998548,37.50463178
121900228,22865,제약회관,127.0018175,37.48225754
121900239,22866,진흥아파트,127.0227218,37.49649075
121900194,22867,더케이호텔정문,127.0343723,37.46772908
121900193,22868,황실자이아파트,126.9985479,37.48919876
121900192,22869,우성아파트사거리,127.0294803,37.49366364
121900191,22870,서초역4번출구,127.0067758,37.49149367
121900190,22871,매헌초교,127.0422487,37.47049586
121900189,22872,반포2동주민센터,126.9970089,37.50395678
121900188,22873,방배(백석예술대)역2번출구,126.9980266,37.48065623
121900187,22874,무지개아파트후문,127.0276681,37.48940367
121900240,22875,유원아파트,127.019711,37.49562949
121900186,22876,더케이호텔후문,127.0340191,37.46534497
121900178,22877,오거리,126.9970312,37.48875451
121900139,22878,현대렉시온오피스텔.파이낸셜뉴스,127.0307566,37.49095823
121900125,22879,서초역.3번출구,127.0078969,37.49111714
121900124,22880,양재근린공원,127.041478,37.47243621
121900127,22883,방배누리시아웨딩홀,126.9991879,37.47889896
121900128,22884,무지개아파트정문,127.0265406,37.48805334
121900129,22885,강남역.10번출구,127.0264184,37.49925537
121900130,22887,뱅뱅사거리,127.0303124,37.48921641
121900131,22889,언남고,127.0432953,37.47364929
121900230,22890,남부터미널.기쁨병원,127.0169997,37.48187604
121900271,22891,경남아파트,127.0003403,37.4771494
121900132,22892,풍림아이원,127.0238598,37.48720399
121900133,22893,하이브랜드.코스트코.이마트,127.0361648,37.46235518
121900134,22894,서초유스센터,127.0102265,37.48619157
121900231,22895,예술의전당,127.0140682,37.48104239
121900135,22897,교대역6번출구,127.0136534,37.49416012
121900232,22899,신중초등학교,127.0107264,37.47960889
121900136,22900,동덕여고,126.9929333,37.47401497
121900137,22901,국제전자센터,127.0179388,37.48537946
121000970,22903,양재역9번출구,127.0356473,37.48272369
121900138,22904,국립국악원,127.0073884,37.47793435
121000920,22905,래미안아파트.파이낸셜뉴스,127.0303886,37.4917168
121900140,22906,삼호아파트,126.9873957,37.49735209
121900141,22907,성지마을입구,126.99267,37.47387
121900233,22908,남부터미널.한일시멘트,127.0144161,37.48469042
121000969,22909,양재역엘타워빌딩,127.0357402,37.48262948
121900222,22910,서초1동사무소,127.0196536,37.49034865
121900323,22911,양재시민의숲매헌역입구,127.0376391,37.46937835
121900234,22912,방배빌딩,127.0066737,37.47811406
121900142,22913,서래초등학교,126.9884202,37.49575506
121900143,22915,복지관,127.0167122,37.49162673
121900235,22916,삼환아파트,127.0057881,37.47997968
121001321,22917,세빛섬,126.9980502,37.51054769
121001319,22918,세빛섬,126.9945842,37.50870744
121000971,22919,양재역커피빈앞,127.0354617,37.48291203
121900144,22920,교육개발원입구사거리,127.0394173,37.47828291
121001320,22921,교대역.법원검찰청,127.0127842,37.49329677
121900145,22922,서초고후문,127.0046592,37.48938589
121900236,22923,상문고등학교.수표교교회,127.0049105,37.48182845
121900146,22924,빛교회.이수중앙시장,126.9890027,37.49233164
121900147,22925,현대캐피탈,127.0409961,37.47977306
121900326,22926,본마을노인복지센터,127.0542431,37.45371948
121900325,22927,본마을노인복지센터,127.0544918,37.45402055
121900148,22928,방배열린문화센터.가야치과병원,126.9927571,37.48911269
121900149,22929,카페골목입구,126.9872941,37.4916518
121900150,22930,원불교,127.0425654,37.48149371
121900151,22931,신한은행,126.9919842,37.4903426
121900152,22932,노인정,126.9872029,37.48944118
121900153,22933,뉴코아백화점,127.0080776,37.50723879
121900154,22934,하나은행,126.9912295,37.4915455
121900237,22935,청호나이스,127.0128808,37.48777741
121900278,22936,코오롱아파트,127.0280446,37.4723874
121900258,22937,이수역2번출구,126.9823182,37.48721975
121900155,22938,HCN서초방송,127.0121304,37.48232264
121900315,22939,서초포레스타3단지후문,127.0593917,37.45370579
121900156,22940,서울교대,127.0162017,37.4887642
122000732,22941,삼성딜라이트,127.0264512,37.49752854
121900157,22942,유경약국,126.9863116,37.4936224
121001322,22943,고속터미널,127.0013229,37.5044273
121001323,22944,서래마을,127.0038776,37.50018571
121900158,22945,서초1동주민센터,127.019231,37.48960936
121900279,22946,삽준네마을,127.0267622,37.46921992
121900159,22947,남부시장,126.9858365,37.49538221
121900280,22949,교총회관,127.027897,37.46741933
121900160,22950,롯데캐슬헤론아파트,126.9853154,37.49732421
121900161,22956,서래마을입구,126.9983274,37.49916396
121900254,22959,서래마을.서래글로벌빌리지센터,126.9982808,37.49792258
121900162,22961,서초문화예술정보학교후문,127.0289868,37.48668277
121900163,22962,송동마을.서초힐스아파트,127.0178449,37.45896925
121900164,22963,효성빌라,126.998154,37.49628532
121900165,22966,방배중학교,126.9974513,37.49492781
121900166,22968,필리핀대사관,126.9957632,37.49407593
121900334,22969,서초고후문,127.0045847,37.48893018
121900167,22970,방배4동성당,126.993531,37.49376764
121900168,22972,함지박사거리,126.9911152,37.49316685
121900169,22973,구룡사입구,127.050561,37.47175986
121500090,22974,서울남부터미널,127.0159,37.4843
121900170,22975,서문여고,126.9848837,37.48745523
121900171,22976,카페골목입구,126.9872539,37.49156108
121001302,22977,반포종합운동장,126.996474,37.50036913
121900172,22979,서울교통공사,126.9871009,37.47740893
121900173,22980,서초구청맞은편,127.030607,37.48416185
121900264,22981,방배(백석에술대)역 3번출구,126.9964838,37.48121887
121900174,22982,서초롯데캐슬프레지던트아파트,127.019703,37.49613599
121900238,22983,대검찰청.서초경찰서,127.0062918,37.49448592
121900175,22984,불교TV.서초어린이집,127.0002022,37.47450085
121900176,22985,구룡사거리,127.0481394,37.47399115
121900177,22986,서이초등학교,127.0268532,37.49116792
121900179,22987,서울고사거리,127.004274,37.48320205
121900180,22989,사당역12번출구,126.9818045,37.47784126
121900248,22990,삼성래미안.이수역방향,127.0012883,37.50440784
121900182,22992,더미켈란아파트,127.0040265,37.485572
121900183,22993,서울성모병원.서울지방조달청,127.0040276,37.50033855
121900184,22994,아크로비스타,127.012734,37.49800738
121900023,22996,서초성당,127.0213172,37.49329123
121000921,22997,강남역나라빌딩앞,127.0284233,37.49586859
121000972,22999,양재역신한은행앞,127.0353785,37.48299638
122000001,23101,신사중학교,127.0204417,37.52299569
122000002,23102,신사중학교,127.0210868,37.52348668
122000003,23103,광림교회.현대고등학교,127.0251671,37.52550414
122000004,23104,광림교회.현대고등학교,127.024444,37.5252724
122000005,23105,압구정역4번출구,127.0283485,37.52615131
122000006,23106,국민은행,127.0281989,37.52309571
122000007,23107,신사동고개,127.0258888,37.51887953
122000008,23108,신사사거리.가로수길,127.021868,37.517156
122000009,23109,신사역사거리,127.0193255,37.51741999
122000010,23110,신사동사거리.신사역,127.02009,37.514719
122000011,23111,신사사거리,127.0217703,37.5168778
122000012,23112,신사동고개,127.0259391,37.51866441
122000013,23113,강남을지병원,127.0285622,37.5184082
122000014,23114,학동역,127.0302458,37.51480707
122000015,23115,논현동사거리.학동역,127.0297132,37.51371991
122000016,23116,영동시장,127.0234945,37.51179894
122000017,23117,영동시장,127.0224406,37.51134044
122000018,23118,논현동사거리.학동역,127.0300881,37.51369865
122000019,23119,논현동고개,127.0323559,37.51027213
122000020,23120,삼정호텔,127.0317185,37.50672595
122000021,23121,신논현역,127.0261192,37.50507711
122000022,23122,교보타워,127.023986,37.505852
122000023,23123,영동시장논현역,127.0218369,37.51027193
122000024,23124,언북중학교입구,127.0307698,37.52039868
122000025,23125,제일은행.호림아트센터앞,127.0348831,37.52168544
122000026,23126,영동119.안전센터,127.0380422,37.52267134
122000027,23127,강남구청역,127.0407232,37.518485
122000028,23128,강남구청역,127.040089,37.51689253
122000029,23129,세관앞,127.036104,37.51568226
122000030,23130,서울세관,127.035466,37.517034
122000031,23131,서울세관,127.0352148,37.51732697
122000032,23132,학동역,127.0302709,37.51512743
122000033,23133,강남을지병원,127.0286786,37.51853637
122000034,23134,세관앞,127.0364341,37.51565505
122000035,23135,강남구청역,127.0401994,37.51678711
122000036,23136,한국토지주택공사앞,127.0427985,37.51303053
122000037,23137,선정릉역1번출구.시니어플라자,127.0427538,37.5100127
122000038,23138,아크로힐스논현,127.0403789,37.50930041
122000039,23139,강남YMCA앞,127.036207,37.51122361
122000040,23140,임페리얼팰리스호텔.워터게이트빌딩,127.0354299,37.51433648
122000041,23141,임피리얼팰리스호텔워터게이트,127.0352147,37.5135491
122000042,23142,강남YMCA앞,127.0361459,37.51093155
122000043,23143,국민은행논현동지점,127.0376947,37.5085038
122000044,23144,언주역4번출구.차병원사거리,127.0347231,37.50761522
122000045,23145,언주역3번출구,127.033376,37.50844
122000046,23146,논현고개,127.031989,37.5114112
122000047,23147,서울세관사거리,127.034811,37.51529721
122000048,23148,현대아파트,127.0305769,37.52844434
122000049,23149,현대아파트,127.0310097,37.52847448
122000718,23150,고속철도수서역,127.1047391,37.48457671
122000050,23151,신사동교회,127.0306739,37.52060072
122000051,23152,도산공원.호림아트센터앞,127.0333763,37.52212842
122000052,23153,신구중학교,127.0332071,37.52673409
122000053,23154,압구정중고등학교.현대아파트,127.0338028,37.53007813
122000651,23155,도산공원사거리,127.0348378,37.52190091
122000054,23156,압구정파출소,127.0365188,37.52887293
122000055,23157,압구정파출소,127.0360981,37.52885099
122000056,23158,한양아파트.압구정로데오역,127.0395277,37.52813746
122000057,23159,한양아파트.압구정로데오역,127.0393076,37.5280591
122000058,23160,일지아트홀,127.0396184,37.52499163
122000059,23161,씨네시티.앞,127.0378595,37.52285815
122000060,23162,도산공원,127.0333561,37.52277
122000061,23163,신구중학교,127.0333156,37.52566297
122000062,23164,성수대교남단.현대아파트,127.0340115,37.52993047
122000063,23165,청담초등학교,127.0450602,37.52666225
122000064,23166,프리마호텔,127.0494492,37.52458315
122000065,23167,프리마호텔,127.0514193,37.52463363
122000066,23168,영동교입구.청담자이아파트,127.0557493,37.52269588
122000067,23169,영동교입구,127.0564041,37.52083279
122000068,23170,청담역.경기고교,127.0564041,37.52083279
122000069,23171,우리은행청담지점.청담삼익아파트,127.056698,37.52097906
122000070,23172,청담역.경기고교,127.0565165,37.52002279
122000071,23173,진흥아파트,127.0521193,37.51919735
122000072,23174,청담천주교회,127.0499674,37.51948858
122000073,23175,청담2치안센터,127.0479689,37.52338222
122000074,23176,강남구청.강남세무서,127.0473904,37.51831422
122000075,23177,청담동래미안아파트,127.0428409,37.51750335
122000076,23178,강남구청역,127.0409445,37.51828467
122000077,23180,농협앞,127.044655,37.524013
122000078,23181,일지아트홀.압구정동노인복지센터,127.0395189,37.52434187
122000079,23182,청담초등학교앞,127.0451104,37.52651764
122000080,23183,청담2치안센터,127.0479939,37.52300522
122000081,23184,청담동성당앞,127.0493648,37.52031056
122000082,23185,차병원차움,127.0442635,37.52374883
122000083,23186,진흥아파트청담역,127.0523142,37.51910104
122000084,23187,청담역.경기고교,127.0565011,37.51989657
122000085,23188,청담역.경기고교,127.0577252,37.519113
122000086,23189,봉은사.삼성1파출소앞,127.0595929,37.51502307
122000087,23190,봉은사.코엑스북문,127.0590209,37.51412121
122000088,23191,봉은사.코엑스북문,127.0576014,37.51368627
122000089,23192,봉은사역3번출구.삼성1파출소,127.0599463,37.51503593
122000090,23193,봉은사역5번출구.광동한방병원,127.0623297,37.51452549
122000091,23194,노블발렌티웨딩홀,127.0647314,37.51493123
122000092,23195,서울의료원강남분원,127.0655977,37.51251566
122000093,23196,강남경찰서면허시험장,127.0659525,37.50976687
122000094,23197,삼성역7번출구,127.0625198,37.51033827
122000095,23198,무역센터,127.061235,37.51198819
122000096,23199,무역센터,127.0622365,37.51019192
122000665,23200,강남보건소.강남구립국제교육원,127.0419166,37.51534181
122000098,23201,한국무역센터.삼성역,127.0617469,37.50857596
122000099,23202,포스코사거리,127.0561922,37.50777932
122000100,23203,한별구립어린이집,127.0547854,37.51037087
122000101,23204,센트럴아이파크.강남구도시관리공단,127.0519259,37.51573973
122000102,23205,삼성동서광아파트,127.0425829,37.51732938
122000103,23206,강남구청.강남세무서,127.047983,37.5183
122000104,23207,청담역,127.05082,37.517466
122000105,23208,센트럴아이파크.강남구도시관리공단,127.052114,37.515003
122000106,23209,한별구립어린이집,127.0546557,37.51024565
122000107,23210,삼성중앙역.플래티넘아파트,127.0515589,37.51259851
122000108,23211,삼성중앙역.플래티넘아파트,127.0517763,37.51248875
122000109,23212,삼성2문화센터,127.0461658,37.5110321
122000110,23213,라마다서울호텔앞,127.0464486,37.51094655
122000111,23214,선릉역.선정릉정문,127.0484415,37.50577805
122000112,23215,선정릉역.무형문화재전수회관,127.0441887,37.5096951
122000113,23216,한국토지주택공사앞,127.0430162,37.51280242
122000114,23217,포스코건너편,127.0554672,37.50660252
122000115,23218,선릉역,127.0504609,37.50505126
122000116,23219,도곡역2번출구.동부센트레빌,127.056555,37.49154129
122000117,23220,중대부고,127.0550171,37.49186389
122000118,23221,단대부고.대치아이파크아파트,127.0536715,37.49464279
122000119,23222,한티역3번출구.서울강남고용노동지청,127.054102,37.49652366
122000120,23223,삼성아파트입구,127.0594871,37.49833508
122000121,23224,농협대치지점,127.0612358,37.49796533
122000122,23225,대치SK.VIEW아파트.서울교회,127.0621593,37.49629741
122000123,23226,대치역1번출구,127.0615359,37.49380888
122000124,23227,래미안.대치.팰리스,127.0586311,37.49248886
122000125,23228,도곡역3번출구,127.0564714,37.49128511
122000126,23229,대치동우성아파트,127.0595212,37.49269902
122000127,23230,대치역8번출구,127.0619663,37.49380617
122000128,23231,대치역7번출구,127.064132,37.49250405
122000129,23232,그랑프리백화점,127.0556251,37.49024553
122000130,23233,은마아파트,127.0627366,37.49555227
122000131,23234,은마파출소,127.061359,37.4980418
122000132,23235,은마아파트,127.0631948,37.49956997
122000133,23236,대치동은마아파트,127.0685143,37.49847488
122000134,23237,은마아파트,127.0670015,37.4957066
122000135,23238,대치동미도아파트,127.0676623,37.49570335
122000136,23239,대치역6번출구.강남구민회관,127.0642192,37.49276254
122000137,23240,쌍용아파트,127.0691844,37.49801652
122000645,23241,선릉역,127.0511052,37.50524819
122000139,23242,삼성역,127.0641116,37.50742457
122000140,23243,강남경찰서.강남운전면허시험장,127.067123,37.50986528
122000141,23244,삼성역,127.0635395,37.50773087
122000142,23245,휘문고.대치2동주민센터,127.0657711,37.50358222
122000143,23246,래미안하이스턴.대치순복음교회,127.0638477,37.49997906
122000144,23247,대치현대아파트,127.059741,37.50099637
122000145,23248,휘문중고등학교,127.0618406,37.5040754
122000146,23249,휘문중고등학교,127.0614992,37.50406915
122000147,23250,대치사거리,127.058666,37.503126
122000148,23251,한국무역센터.삼성역,127.0615727,37.50828466
122000149,23252,한티역,127.0520473,37.4980863
122000150,23253,도성초등학교,127.051101,37.50008887
122000151,23254,도성초교사거리,127.0517059,37.50079112
122000152,23255,영동농협풍림아이원아파트,127.0563109,37.50227648
122000153,23256,영동농협풍림아이원아파트,127.0567945,37.50252373
122000154,23257,도성초교사거리,127.0517732,37.50091161
122000155,23258,진선여자중고등학교,127.0498623,37.50271346
122000156,23259,선릉역,127.0503251,37.50479339
122000157,23260,포스코빌딩,127.055021,37.50624
122000158,23261,하나은행,127.0582748,37.50344603
122000159,23262,대치동현대아파트,127.0591891,37.5016508
122000160,23263,은마아파트입구사거리,127.0598771,37.49865616
122000161,23264,베스티안병원,127.0567035,37.49758549
122000162,23265,한티역2번출구.서울강남고용노동지청,127.0539777,37.49668113
122000163,23266,신논현역,127.025686,37.50478256
122000164,23267,삼정호텔앞,127.0319302,37.50662925
122000165,23268,차병원,127.0345601,37.50555464
122000166,23269,차병원,127.0345,37.50605391
122000167,23270,언주역5번출구.차병원사거리,127.0348192,37.50748582
122000168,23271,스포월드.라움아트센터,127.0389433,37.50804917
122000169,23272,스포월드.라움아트센터,127.0397676,37.50746945
122000170,23273,아크로힐스논현,127.0406091,37.50918804
122000171,23274,선정릉역4번출구.시니어플라자,127.0430366,37.50992661
122000172,23275,선정릉역.무형문화재전수회관,127.0442529,37.50928289
122000173,23276,선릉역,127.0482359,37.50590508
122000174,23277,서울상록회관.한국기술센터,127.0439701,37.50307719
122000175,23278,KT강남지사,127.0418511,37.50471601
122000176,23279,KT강남지사,127.0415738,37.50479142
122000177,23280,아가방빌딩.하나은행,127.0386737,37.50145654
122000178,23281,역삼역.GS타워,127.036748,37.5013794
122000179,23282,역삼역,127.0364201,37.50169517
122000180,23283,역삼역,127.0351115,37.50037718
122000181,23284,강남역12번출구,127.0298788,37.49875038
122000182,23285,강남역,127.0268252,37.49989255
122000183,23286,신논현역.구교보타워사거리,127.0256799,37.50232729
122000184,23287,강남역.역삼세무서,127.0290811,37.49827462
122000185,23288,역삼역.포스코타워역삼,127.0337243,37.49970454
122000186,23289,영동중앙교회,127.0380896,37.49818822
122000666,23290,강남보건소.강남구립국제교육원,127.0419869,37.51550661
122000187,23291,역삼럭키아파트.역삼월드메르디앙아파트,127.0387427,37.4917916
122000188,23292,역삼초등학교,127.0339849,37.49418122
122000189,23293,역삼초등학교,127.0341089,37.49432357
122000190,23294,뱅뱅사거리.역삼동,127.033618,37.49022135
122000191,23295,역삼초등학교,127.0304896,37.49214788
122000192,23296,역삼2동주민센터.대림역삼아파트,127.0459062,37.49621982
122000193,23297,래미안.그레이튼.아파트,127.0457757,37.49600003
122000194,23298,역삼자이아파트,127.0443275,37.49957199
122000195,23299,역삼동성당.역삼자이아파트,127.0439167,37.4999158
122000196,23300,역삼동개나리아파트,127.0477203,37.49947373
122000197,23301,역삼동개나리아파트,127.0473506,37.49944672
122000198,23302,총지사,127.040226,37.49626919
122000199,23303,총지사,127.0408505,37.49668038
122000200,23304,영동중앙교회,127.038488,37.49769283
122000201,23305,한서병원,127.0389365,37.50129938
122000202,23306,한국자산신탁.르네상스호텔,127.0441325,37.50288924
122000203,23307,진선여자중고등학교,127.0499279,37.50228127
122000204,23308,역삼e-편한세상아파트,127.051345,37.49926851
122000205,23309,한티역,127.0523083,37.49722034
122000206,23310,한티역7번출구,127.0514098,37.49581335
122000207,23311,역삼중학교.강남세브란스병원,127.0477526,37.49460763
122000208,23312,도곡1차아이파크.역삼청소년수련관,127.0418132,37.49275223
122000209,23313,총지사,127.0397851,37.49492117
122000210,23314,도곡1동주민센터.역삼럭키아파트,127.0389746,37.49169541
122000211,23315,도곡1차아이파크.도곡중학교,127.0423612,37.49271859
122000212,23316,매봉삼성아파트SK리더스뷰,127.0490211,37.4880596
122000213,23317,매봉역양재최의원,127.0445829,37.48612816
122000214,23318,양재역말죽거리.강남베드로병원,127.0379877,37.48515886
122000215,23319,뱅뱅사거리.구영동중학교,127.0326347,37.48767259
122000717,23320,고속철도수서역,127.103707,37.48488229
122000217,23321,뱅뱅사거리뱅뱅프라자,127.0328243,37.4898571
122000218,23322,원불교앞,127.0421643,37.48350402
122000219,23323,매봉역,127.0449095,37.4860326
122000220,23324,도곡개포한신아파트,127.0493405,37.48798402
122000221,23325,도곡동개포한신아파트,127.050304,37.48705174
122000222,23326,우성캐릭터빌아파트,127.0505956,37.48694265
122000223,23327,군인공제회관,127.0520533,37.4892465
122000225,23329,숙명여고,127.0525143,37.48967059
122000226,23330,도곡렉슬아파트.강남세브란스병원,127.0481388,37.49452703
122000227,23331,한티역7번출구,127.0519042,37.49578964
122000228,23332,도곡렉슬아파트정문,127.0535003,37.49477055
122000229,23333,중대부고앞,127.0545908,37.492517
122000230,23334,구룡중학교앞,127.0571626,37.48580045
122000231,23335,개포고등학교앞,127.0585692,37.48417305
122000232,23336,개포1단지,127.0607012,37.48241082
122000233,23337,개포주공1단지,127.0619375,37.48140122
122000234,23338,개포주공1단지,127.0582127,37.47664723
122000235,23339,하나은행사거리,127.0540141,37.48075791
122000236,23340,현대아파트경남아파트,127.0529226,37.48263323
122000237,23341,우성3차아파트,127.056812,37.48324015
122000238,23342,개일초등학교앞,127.0570883,37.48609979
122000239,23343,개포고등학교,127.058565,37.48431384
122000240,23344,개포1단지연금매장,127.0606005,37.48261974
122000241,23345,래미안블레스티지아파트,127.063554,37.48018272
122000242,23346,개포도서관,127.0640239,37.48375109
122000243,23347,수도전기공고후문,127.0655367,37.4848572
122000244,23348,수도전기공고후문,127.0659706,37.48524689
122000245,23349,디에이치아너힐즈,127.0682915,37.48430916
122000246,23350,주공4단지,127.0690636,37.48360227
122000247,23351,경기여고,127.067276,37.48629897
122000248,23352,개포동역.개포시장,127.0661422,37.48849543
122000249,23353,개포주공5단지경기여고,127.0672967,37.48665083
122000250,23354,개포동역.개포시장,127.066343,37.48849707
122000251,23355,개포시장.개포5단지상가,127.0683897,37.48948469
122000252,23356,개포시장.개포5단지상가,127.0684206,37.48942561
122000253,23357,양전초등학교,127.0705611,37.49012612
122000254,23358,개포6단지앞,127.070533,37.49005516
122000255,23359,공무원아파트,127.0757447,37.49231796
122000256,23360,개원중학교,127.0720957,37.49219737
122000257,23361,개포주공7단지앞,127.0737925,37.48897455
122000258,23362,연금매점,127.0743951,37.4884024
122000259,23363,현대아파트,127.0528614,37.48227641
122000260,23364,개포래미안포레스트,127.0544201,37.48019919
122000261,23365,능인선원앞,127.0522873,37.47239223
122000262,23366,구룡산입구,127.0624045,37.47782812
122000263,23367,능인선원앞,127.0519815,37.47198704
122000264,23368,구룡사입구,127.0506326,37.47183935
122000265,23369,국악고교사거리,127.047859,37.47440407
122000266,23370,삼호물산,127.045055,37.4771186
122000267,23371,구룡초등학교,127.0531236,37.48069354
122000268,23372,광수빌딩,127.0493336,37.47905468
122000269,23373,국민은행그린공원,127.0468403,37.47871788
122000270,23374,포이사거리삼호물산,127.0451544,37.47839774
122000271,23375,포이사거리삼호물산,127.0451768,37.47833897
122000272,23376,국민은행그린공원,127.0471983,37.4787144
122000273,23377,광수빌딩,127.0494631,37.47900627
122000274,23378,개포4동주민센터개포지구대,127.0511492,37.47948085
122000275,23379,구룡초등학교,127.0529307,37.48051791
122000276,23380,수서삼성아파트앞,127.0909919,37.48438155
122000277,23381,일원본동주민센터,127.0847589,37.48344961
122000278,23382,푸른마을아파트앞,127.079863,37.482744
122000279,23383,상록수아파트앞,127.0820937,37.48292634
122000280,23384,일원본동주민센터,127.085952,37.483484
122000281,23385,수서119.안전센터앞,127.0937642,37.48427688
122000282,23386,삼성서울병원정문,127.0829077,37.48652368
122000283,23387,삼성서울병원정문건너편,127.0825056,37.48704127
122000284,23388,일원역,127.083308,37.48512233
122000285,23389,삼성서울병원후문,127.0874404,37.4903641
122000288,23392,삼성서울병원사거리,127.0826682,37.48910439
122000696,23393,강남한양수자인아파트,127.1138245,37.4782175
122000695,23394,강남한양수자인아파트,127.1135641,37.47798361
122000291,23395,대치아파트,127.0722868,37.49234249
122000293,23397,대청역,127.0788475,37.49332191
122000640,23398,마루공원,127.0833167,37.49478905
122000641,23399,대청초등학교,127.0865884,37.49387569
122000642,23400,일원1동주민센터,127.0875334,37.49197895
122000294,23401,수서역현대벤쳐빌,127.1022591,37.48754689
122000295,23402,수서역,127.1005427,37.48815127
122000296,23403,수서역KT수서지점,127.1000246,37.48841254
122000297,23404,수서역KT수서지점,127.1007586,37.48714359
122000719,23405,세곡문화복지관,127.1080336,37.46912609
122000299,23406,궁마을,127.0972204,37.48537242
122000300,23407,궁마을,127.0975828,37.48530203
122000301,23408,수서역,127.1018295,37.4868325
122000302,23409,수서역5번.출구,127.1019876,37.48699564
122000303,23410,수서역.로즈데일빌딩,127.1027879,37.48756378
122000304,23411,세곡문화복지회관,127.1079345,37.46895775
122000305,23412,은곡마을.LH이편한세상,127.1018398,37.46537659
122000306,23413,강남신동아파밀리에1단지,127.1003251,37.46537205
122000307,23414,대왕초등학교,127.1068449,37.4647728
122000308,23415,세곡동사거리,127.1079986,37.46356952
122000309,23416,세곡동,127.1099503,37.46475524
122000310,23417,광연자동차학원앞,127.1163096,37.46581087
122000311,23418,삼일자동차학원.강남자동차검사소,127.1211372,37.46797087
122000312,23419,삼일자동차학원.강남자동차검사소,127.1208064,37.46795042
122000313,23420,광연자동차학원앞,127.1188947,37.46696253
122000314,23421,세곡동,127.109527,37.464872
122000315,23422,세곡동사거리,127.1085032,37.46569252
122000316,23423,방죽마을,127.1072023,37.47237876
122000317,23424,래미안포레아파트,127.1063639,37.47533451
122000318,23425,쟁골마을,127.1049597,37.48198879
122000319,23426,쟁골마을,127.1044939,37.48267121
